Date,MV,SV,VAR,DIA
2009-05-04,1094893.805015934,1094639.9092135446,1116140.654580362,1119882.6510201362
2009-05-05,1118447.8076473796,1118265.3334133101,1139713.9806921748,1118815.8421122818
2009-05-06,1129000.1432362483,1128818.612365889,1150127.798096534,1132684.3579143886
2009-05-07,1142719.3372648596,1142676.0943959,1162043.2592602468,1118949.1932257635
2009-05-08,1167196.1417696462,1167159.530388177,1186215.5556307253,1139618.615815442
2009-05-11,1143563.9500176264,1143516.601714248,1160265.5363039735,1122416.3221762902
2009-05-12,1137705.9246645803,1137695.0651515499,1157725.174311121,1126283.5044672624
2009-05-13,1124671.2429507526,1124687.3873181022,1144486.3681530075,1105080.6774236567
2009-05-14,1130734.174668984,1130750.460871013,1150769.8591619446,1108547.8063741832
2009-05-15,1125452.0074180975,1125473.0602050573,1145147.5991788867,1100413.3884517937
2009-05-18,1150078.8591366182,1150006.857277218,1171769.5021818904,1131617.5490065343
2009-05-19,1146169.051126649,1146144.1630470732,1166409.082508724,1126550.206694226
2009-05-20,1159982.1861410937,1160049.6247998946,1177248.724487652,1119215.895452727
2009-05-21,1136070.8227718563,1136170.1950987747,1149320.5068070823,1104680.6240832112
2009-05-22,1132887.2225201912,1132992.398036048,1142521.9789532449,1101613.5484731297
2009-05-26,1164583.0812490482,1164652.7421440347,1173047.2913590516,1128017.068942526
2009-05-27,1154649.4515537957,1154743.6729458899,1163237.1695862622,1105480.730764102
2009-05-28,1158710.0250092433,1158810.4778650824,1165812.9404194178,1116948.9265235367
2009-05-29,1165438.5114905953,1165508.38744553,1173409.490974428,1135218.0290705427
2009-06-01,1198390.5780931672,1198393.4015542169,1208229.0657191088,1161354.8473129752
2009-06-02,1212923.6024027746,1212909.343594898,1221547.9182798874,1163355.114015202
2009-06-03,1207569.6336413536,1207559.9097999223,1214103.3210998683,1156020.8027737031
2009-06-04,1212468.9230855799,1212380.658107868,1219847.4834272135,1163488.465128684
2009-06-05,1217539.520401245,1217418.900794346,1224672.9134580211,1167889.051873583
2009-06-08,1201189.465297412,1200984.5188417868,1209136.8363682947,1166555.5407387654
2009-06-09,1198342.7975166815,1198166.8142885389,1206204.1504918174,1166555.5407387654
2009-06-10,1187939.1364866784,1187743.3574755942,1197665.3131076784,1165355.380717429
2009-06-11,1164925.1777868231,1164697.7608276014,1177201.4275438115,1168155.7541005467
2009-06-12,1172110.078943737,1171896.8801869384,1185301.1239901846,1174156.5542072277
2009-06-15,1145614.8025188337,1145403.6305856723,1157500.3422898357,1149886.6515535407
2009-06-16,1140709.425769988,1140558.675353657,1152883.2694697327,1133484.4645952794
2009-06-17,1141573.3298098138,1141414.053245969,1154059.1916284475,1133084.4112548342
2009-06-18,1162736.600076602,1162655.233363689,1172900.0172748144,1138285.104680624
2009-06-19,1161918.8508641585,1161827.6096291128,1172730.0116053722,1134151.2201626885
2009-06-22,1136974.633123444,1136879.057752922,1145097.3036527908,1107614.3485798107
2009-06-23,1122460.1113036927,1122443.5785020774,1135259.5955821557,1105747.4329910656
2009-06-24,1118375.4129387268,1118423.2183745767,1134172.6057501445,1103747.1662888385
2009-06-25,1139516.3491343244,1139513.2911536105,1156023.6804604316,1126283.5044672624
2009-06-26,1136081.3617399354,1136067.6699148028,1151756.8555863604,1120282.7043605815
2009-06-29,1144977.1217686948,1144954.3182517595,1162019.932530735,1133351.1134817975
2009-06-30,1139448.4923696856,1139433.660431186,1153061.234194046,1125483.3977863716
2009-07-01,1147716.8120298255,1147720.4631813301,1161904.137333667,1130417.388985198
2009-07-02,1119465.779785424,1119480.7332213598,1130759.0144042147,1103213.7618349115
2009-07-06,1124240.1303036269,1124275.9081158172,1135000.3523321764,1106680.890785438
2009-07-07,1115006.0988068888,1115127.2409761217,1125075.7963739305,1084011.2014935326
2009-07-08,1118670.1930648244,1118754.4927386735,1127428.597872786,1089078.543805841
2009-07-09,1117182.0672963539,1117275.1648436636,1126430.816886652,1086944.9259901321
2009-07-10,1118686.3638198238,1118767.661096956,1126487.8641217414,1082544.339245233
2009-07-13,1134731.854987378,1134781.9073837327,1146251.3478607722,1107480.9974663288
2009-07-14,1136197.0382824526,1136214.954208687,1147892.4404730673,1112148.286438192
2009-07-15,1150022.2356126183,1149996.377131769,1166655.9305054632,1146019.4692625685
2009-07-16,1160306.2177463379,1160263.5753297734,1179144.3833155453,1159754.6339511937
2009-07-17,1162517.894386762,1162460.6877703266,1179564.739940115,1162821.7095612749
2009-07-20,1172094.346047046,1172017.0819736468,1192886.7041564223,1174423.2564341913
2009-07-21,1188150.6451101725,1188129.6447235642,1214444.4497122937,1185624.7499666624
2009-07-22,1190107.028763074,1190084.578703435,1215200.3154966552,1181757.5676756902
2009-07-23,1197059.6064215985,1197015.6958603195,1233500.3904922246,1205094.0125350049
2009-07-24,1207808.2353920839,1207773.5110256502,1239577.284843925,1209627.9503933857
2009-07-27,1211088.383217579,1211074.9766747982,1244077.690728743,1211894.9193225764
2009-07-28,1228582.2308830067,1228596.7538739173,1261350.3026139096,1209894.6526203495
2009-07-29,1221083.402590765,1221069.4571211024,1251854.884469605,1205760.7681024137
2009-07-30,1222156.435548217,1222100.5343546167,1255775.0157390132,1215628.7505000667
2009-07-31,1217125.5269253459,1217053.926991172,1251911.5574047724,1218962.5283371117
2009-08-03,1219742.4540505372,1219599.2025242948,1255821.2574160653,1234831.3108414456
2009-08-04,1219823.5525662182,1219677.2334075272,1260040.5926413918,1239231.897586345
2009-08-05,1207510.179206726,1207321.4197283876,1244993.0204731596,1234431.257501
2009-08-06,1205639.8997087108,1205406.819781303,1242419.035519139,1231764.2352313644
2009-08-07,1219232.242611988,1218957.0914427722,1256234.8770733057,1247232.9643952528
2009-08-10,1226538.531085272,1226342.7419520412,1261531.9706932262,1243365.7821042805
2009-08-11,1226221.0743594728,1226067.0166593685,1260400.6394949614,1231097.4796639553
2009-08-12,1236124.0993960174,1235936.09101534,1272112.8760100857,1246966.2621682892
2009-08-13,1241324.7374216963,1241109.5494731772,1276795.9124272992,1252567.0089345248
2009-08-14,1225914.3932620785,1225744.6041026877,1261022.5689216275,1242165.6220829445
2009-08-17,1212628.3069371672,1212547.8681595724,1246240.8775746932,1218162.421656221
2009-08-18,1218391.976010504,1218261.7620384335,1253607.2044360226,1227363.648486465
2009-08-19,1223220.4061432728,1223116.5783792867,1258498.335086502,1238431.7909054542
2009-08-20,1234020.2151134824,1233907.3924762744,1267849.5170487424,1247232.9643952528
2009-08-21,1251772.760044749,1251613.8338100556,1290160.9054500698,1263768.5024669957
2009-08-24,1260689.0432012798,1260560.2802916341,1299900.696152651,1265102.0136018137
2009-08-25,1269319.1805866852,1269166.845297583,1308222.1486560937,1269769.3025736767
2009-08-26,1257861.4258503956,1257675.3626681867,1295386.9633898055,1269502.600346713
2009-08-27,1268586.054260137,1268308.8256827858,1303708.6937056629,1274303.2404320578
2009-08-28,1255452.1133793753,1255136.3508811917,1291646.713028558,1271102.8137084944
2009-08-31,1247469.7344208378,1247194.6921794477,1282487.1970992526,1264035.2046939593
2009-09-01,1226692.6082650549,1226436.76903953,1257895.8491854386,1239498.5998133086
2009-09-02,1235836.7826117394,1235647.4933911995,1266946.6213969449,1234431.257501
2009-09-03,1243644.1193612425,1243446.5200014585,1276898.8381873518,1242699.0265368717
2009-09-04,1255758.1174758722,1255548.7348959607,1290411.7542069932,1256034.1378850513
2009-09-08,1254078.3773004387,1253789.7859095416,1289199.0755057721,1264168.555807441
2009-09-09,1259403.5777207313,1259117.8040717023,1298431.4286807259,1270436.0581410856
2009-09-10,1267886.7802832925,1267598.0559741755,1308880.6115272576,1281237.4983331112
2009-09-11,1266745.759244952,1266444.466101135,1306564.120796188,1279637.2849713296
2009-09-14,1263721.1832296886,1263399.419170018,1304284.7645897167,1280970.7961061476
2009-09-15,1267815.011836389,1267451.1474557924,1310984.6130070174,1288705.1606880918
2009-09-16,1298173.9474495817,1297835.092967149,1340620.533185572,1304440.592078944
2009-09-17,1306590.697942498,1306256.1377267856,1349527.7301627155,1304173.8898519804
2009-09-18,1304582.197630316,1304197.4458931934,1345889.6780261348,1304840.6454193892
2009-09-21,1296400.5622442153,1296012.1925495833,1337648.8162299173,1299906.654220563
2009-09-22,1292210.4865276376,1291809.918751857,1337108.9916374744,1306174.1565542074
2009-09-23,1276859.0503274542,1276437.0079970527,1319781.7712919547,1297773.036404854
2009-09-24,1268884.0882683655,1268472.3483959956,1309573.2435243921,1289905.320709428
2009-09-25,1263275.1470715913,1262861.9822849836,1301186.568032787,1286571.542872383
2009-09-28,1280648.154497928,1280200.2435809697,1319581.6724018482,1301240.1653553809
2009-09-29,1280617.4014359317,1280157.064694123,1317278.124539499,1295906.120816109
2009-09-30,1272470.4518862914,1272002.7765937755,1308412.3799483269,1291238.831844246
2009-10-01,1249758.6067660262,1249334.5322693652,1282358.8439039695,1264968.6624883318
2009-10-02,1244633.8621875902,1244207.5804053112,1275110.221519181,1261501.533537805
2009-10-05,1250136.0140940433,1249677.4710430682,1282666.0280350503,1276303.5071342846
2009-10-06,1265207.567728393,1264763.382343248,1299514.8745276013,1293905.854113882
2009-10-07,1269555.4834600105,1269159.0443224525,1304793.8591644953,1293772.5030004
2009-10-08,1265934.0833014953,1265451.6075401541,1304831.1368104978,1302173.6231497535
2009-10-09,1275041.7470116622,1274573.636999609,1314835.5183360183,1312575.0100013337
2009-10-12,1277790.448596857,1277364.3987569665,1318520.9815382683,1315908.7878383787
2009-10-13,1267156.6330729008,1266655.7554057234,1306504.0963910813,1314441.9255900786
2009-10-14,1281034.29912328,1280551.9370642966,1324180.4761538566,1333111.0814775305
2009-10-15,1281440.196889899,1280985.444122114,1326375.7118168983,1338711.828243766
2009-10-16,1284501.2280610085,1284028.2194207099,1327015.728396508,1329910.6547539674
2009-10-19,1302739.111387176,1302280.7612852463,1349495.718594819,1341512.2016268836
2009-10-20,1312786.8791313008,1312402.4729086093,1361740.2561791705,1335244.699293239
2009-10-21,1298191.9914667562,1297799.6293652954,1344378.3159526964,1322442.9923989866
2009-10-22,1315688.8395403335,1315305.304229341,1362045.2331962,1339911.9882651023
2009-10-23,1306895.1790721351,1306561.123120139,1355337.1838582298,1327777.0369382584
2009-10-26,1290987.0671318492,1290669.5685019728,1341546.8015473129,1314175.2233631152
2009-10-27,1294466.194205565,1294222.215059811,1346703.442652902,1314308.574476597
2009-10-28,1275180.6564078433,1274965.412956513,1322903.9387428157,1299106.547539672
2009-10-29,1301062.776396931,1300801.243647089,1352271.0030460795,1323909.8546472865
2009-10-30,1274496.8594137754,1274284.0061616804,1323123.6748843524,1290838.7785038005
2009-11-02,1287822.8405671539,1287630.8494374307,1336158.4876853183,1301373.5164688628
2009-11-03,1290819.2139256285,1290652.156591879,1339681.644332926,1300706.7609014537
2009-11-04,1308387.9729248018,1308277.3648371596,1356958.390056007,1305640.75210028
2009-11-05,1333759.5326267483,1333608.0584988862,1383361.0370281483,1332177.6236831578
2009-11-06,1339706.9933529415,1339552.844469957,1388863.3520375194,1334977.9970662757
2009-11-09,1368135.4008790043,1367930.732168877,1419696.857333779,1362314.975330044
2009-11-10,1364995.8672703193,1364800.574608074,1417285.2408944771,1365915.4553940527
2009-11-11,1373122.3613517953,1372913.7568745494,1425512.5621222397,1371782.9043872517
2009-11-12,1358484.474681282,1358261.555310482,1409646.5315916908,1358981.197492999
2009-11-13,1373595.237447893,1373388.6193639832,1423376.9558354462,1368849.1798906522
2009-11-16,1392800.2401924084,1392562.2134280945,1443046.8203955987,1386851.5802106948
2009-11-17,1386517.9221527088,1386291.673105732,1437774.1450224188,1391252.1669555942
2009-11-18,1384551.7054381531,1384326.815324908,1435320.0612096998,1390718.762501667
2009-11-19,1372488.2489913455,1372285.5970248687,1422190.1146179363,1378717.1622883051
2009-11-20,1373097.491137866,1372892.2424296644,1420813.6814514643,1373383.1177490333
2009-11-23,1388757.2088629513,1388520.8143929148,1436053.1883763403,1389518.602480331
2009-11-24,1392312.9581781055,1392118.5635428037,1439680.998282301,1388185.0913455128
2009-11-25,1398809.4450930334,1398587.8239756199,1447099.503819837,1391785.5714095214
2009-11-27,1382924.8468816318,1382710.0851354678,1428872.796122529,1371916.2555007334
2009-11-30,1375770.840351775,1375552.0421365735,1423820.686085974,1377783.7044939324
2009-12-01,1386337.7079444414,1386068.8615332972,1439114.155044395,1393119.0825443394
2009-12-02,1376295.5007368494,1375977.6473209006,1428549.337314494,1391118.8158421123
2009-12-03,1362172.09884542,1361834.3747848393,1413128.434298501,1379250.5667422325
2009-12-04,1363508.4701479457,1363152.915393436,1416428.0039987068,1383251.1001466864
2009-12-07,1372198.3626015997,1371865.04981601,1422914.416691782,1384051.2068275772
2009-12-08,1362348.1777796887,1362028.7017371552,1411231.0897821279,1369249.2332310977
2009-12-09,1369405.41469231,1369067.7988372778,1417584.3061671308,1376050.1400186692
2009-12-10,1389839.6479881022,1389577.084674305,1440926.0091338537,1385784.7713028404
2009-12-11,1397783.835897932,1397503.97432215,1449158.5652867,1395652.7537004934
2009-12-14,1409642.2287800792,1409349.7160760993,1462319.034071553,1399386.584877984
2009-12-15,1407903.1589827852,1407629.1814712817,1461448.3317602607,1393252.4336578213
2009-12-16,1415393.489163355,1415170.1524790844,1469165.683447252,1392318.9758634486
2009-12-17,1399790.6562310043,1399569.3655524817,1452504.1547846578,1375116.6822242967
2009-12-18,1397348.4082552579,1397135.2960502056,1451421.7542131988,1371916.2555007334
2009-12-21,1411450.556864685,1411230.893696075,1465860.4960141191,1381784.2378983865
2009-12-22,1419823.517788891,1419576.2668707664,1474167.307162447,1389385.251366849
2009-12-23,1417574.0442104647,1417320.671844796,1471566.1859449612,1389385.251366849
2009-12-24,1425632.3256246657,1425344.872862532,1477847.1437489009,1397119.6159487932
2009-12-28,1426649.0126100855,1426354.965099115,1478709.6459825372,1400586.74489932
2009-12-29,1420779.8394362365,1420462.4787146375,1473298.9717568401,1400586.74489932
2009-12-30,1418821.5171072485,1418506.5679054128,1470457.4292556257,1399653.2871049473
2009-12-31,1402277.4547990917,1401956.5871738666,1451657.5910443647,1384317.9090545408
2010-01-04,1427080.069379911,1426778.8230523886,1479167.9412264137,1405520.7360981465
2010-01-05,1428078.3860210213,1427710.450783149,1480563.9656228004,1403253.767168956
2010-01-06,1431466.295961288,1431083.3415826606,1484620.3152751562,1404187.2249633286
2010-01-07,1450537.9343230622,1450140.431756974,1501803.3379518695,1409254.567275637
2010-01-08,1447775.5837058104,1447381.3444140232,1501276.5626338709,1411521.5362048273
2010-01-11,1457649.1193706917,1457357.464592634,1516130.9910345506,1417255.6340845448
2010-01-12,1447444.5832076378,1447146.9480523004,1501678.494062776,1411921.5895452728
2010-01-13,1457724.0920529787,1457417.6450297686,1512693.4919799175,1420056.0074676624
2010-01-14,1464384.9622875385,1464093.6108491924,1521780.3618544312,1423789.8386451527
2010-01-15,1454401.6909540887,1454117.870323847,1510625.303635585,1410188.0250700095
2010-01-19,1484361.7373522017,1484117.4166822466,1540609.5091382433,1425656.754233898
2010-01-20,1468104.1177962269,1467855.9203113904,1522661.4917189307,1410321.3761834912
2010-01-21,1437938.338621642,1437653.2900174984,1486181.6416866991,1379517.2689691961
2010-01-22,1420190.6540337503,1419992.9776029978,1463584.4467756576,1351780.2373649823
2010-01-25,1423375.6267858208,1423158.747028118,1468240.8449976984,1355514.0685424726
2010-01-26,1424562.5566870165,1424321.797679808,1468516.3143440858,1355114.015202027
2010-01-27,1442829.5432421868,1442520.6430787465,1481185.1750624357,1360714.7619682627
2010-01-28,1432476.3409699856,1432195.585428785,1469153.4522105204,1346046.1394852647
2010-01-29,1414357.1420104597,1414070.978364791,1452264.9304878577,1337378.317108948
2010-02-01,1430941.5178793536,1430635.4916336723,1467869.996085069,1354580.6107480999
2010-02-02,1445227.606757415,1444934.3449915831,1484115.7798964623,1368449.126550207
2010-02-03,1446640.1268453512,1446355.3910941952,1481942.7606929054,1365115.348713162
2010-02-04,1409807.285338667,1409548.064110023,1442982.923172445,1330577.4103213763
2010-02-05,1406690.044943142,1406433.4143787734,1441604.3825018653,1332177.6236831578
2010-02-08,1396284.4897414835,1395989.8116199463,1430156.2424673513,1319642.6190158688
2010-02-09,1421626.0065600423,1421319.0993069136,1458619.2454041082,1338711.828243766
2010-02-10,1414817.7080499846,1414512.3424948263,1451595.6410113922,1336978.2637685027
2010-02-11,1435177.6783032822,1434855.169059462,1475906.679517048,1351113.481797573
2010-02-12,1422433.6127756317,1422084.4594998036,1462907.2178366894,1346979.5972796374
2010-02-16,1433823.2955105666,1433405.8772021304,1474097.0818143422,1367515.6687558342
2010-02-17,1447180.8363230168,1446770.2800334522,1488486.8670832668,1375116.6822242967
2010-02-18,1455183.4058897484,1454740.3935190798,1497602.7908631135,1385651.4201893588
2010-02-19,1451619.0541120516,1451146.388346476,1493796.9566955504,1383251.1001466864
2010-02-22,1460241.984963193,1459798.796609113,1502554.4963552938,1381250.8334444594
2010-02-23,1447659.8364795516,1447210.7980093893,1487545.2929942855,1368315.775436725
2010-02-24,1463963.847288604,1463494.8744969403,1504284.422506936,1379383.9178557142
2010-02-25,1454083.3248040606,1453598.0213316171,1495060.4895660006,1374049.8733164424
2010-02-26,1456817.8470680693,1456333.7973275967,1498184.7153816782,1374049.8733164424
2010-03-01,1468194.6317963952,1467683.6909222433,1510608.884575086,1383651.1534871317
2010-03-02,1470152.4813955913,1469633.5430476102,1511045.0344811967,1383517.80237365
2010-03-03,1470653.3100454155,1470129.7160361756,1511992.1045764543,1384584.6112815044
2010-03-04,1464746.4476538457,1464154.4519534265,1504584.584967619,1390052.006934258
2010-03-05,1489938.130232482,1489296.2553764018,1527933.6431243022,1406854.2472329645
2010-03-08,1488154.2162669552,1487531.179345111,1523623.2806228553,1404587.2783037738
2010-03-09,1493215.255487809,1492570.1406521061,1528322.0140777507,1406187.4916655556
2010-03-10,1500102.9527147955,1499410.320295306,1533510.4389784527,1406987.5983464464
2010-03-11,1504246.2881506158,1503540.8886550502,1538325.9330907918,1413788.505134018
2010-03-12,1503599.3637240522,1502862.6406854354,1539323.7206657552,1415655.420722763
2010-03-15,1500088.5174179154,1499352.3592318706,1534337.9697787652,1417655.68742499
2010-03-16,1504199.7317115052,1503507.0256538945,1539733.4923366196,1424323.24309908
2010-03-17,1507771.8936927554,1507062.8154676538,1544536.22626605,1430324.043205761
2010-03-18,1522602.809189461,1521908.141136438,1557651.4575575327,1436058.1410854782
2010-03-19,1525351.454867018,1524699.4564861434,1560184.4955787715,1427923.7231630886
2010-03-22,1524678.633045822,1523946.1111622285,1558419.3158808888,1433924.5232697695
2010-03-23,1536124.3454166413,1535391.032302463,1573626.589906036,1448326.4435258035
2010-03-24,1525825.972362998,1525071.2067158462,1562140.8328329662,1442058.941192159
2010-03-25,1528043.2091396484,1527293.419174129,1565677.3085825003,1442592.3456460864
2010-03-26,1528772.4284864622,1527985.2650694796,1563823.540136255,1442458.9945326045
2010-03-29,1539079.1200781171,1538280.435064783,1574624.2986851898,1448993.1990932126
2010-03-30,1544173.0213217512,1543376.85524224,1579500.6173737128,1451793.5724763304
2010-03-31,1533733.8621284515,1532958.72963722,1568187.3784337875,1444859.3145752768
2010-04-01,1547159.8844215588,1546407.9275948056,1581690.1492345717,1453793.8391785573
2010-04-05,1551036.8860935178,1550289.4176996807,1587245.4012110084,1459794.6392852382
2010-04-06,1553298.8696058649,1552556.7970602962,1589939.7326586754,1459661.2881717563
2010-04-07,1544805.1350422625,1544039.4448532811,1580231.2331452896,1450726.763568476
2010-04-08,1546661.3890278088,1545875.8629492058,1582095.1484551525,1454993.9991998933
2010-04-09,1547996.1757764807,1547175.9400401614,1585574.0812372328,1464195.2260301374
2010-04-12,1548908.396919568,1548087.28118835,1589209.8412812368,1465795.439391919
2010-04-13,1549156.2585127654,1548304.4971938375,1589384.9747741695,1466728.8971862916
2010-04-14,1547888.387297756,1546945.426848829,1589382.322975784,1480597.4129883987
2010-04-15,1547396.9261925716,1546407.5429592587,1590553.060847159,1484197.893052407
2010-04-16,1538202.4305597027,1537246.5342969908,1579364.3517206376,1465795.439391919
2010-04-19,1551498.302732116,1550575.6434308228,1592752.732653558,1474596.6128817177
2010-04-20,1552367.946738942,1551436.7554497004,1595370.2699669125,1478063.7418322444
2010-04-21,1562872.3723626821,1561801.2473313564,1599117.1826165207,1478863.8485131352
2010-04-22,1576499.6981242544,1575365.8379729618,1609943.0777900226,1481397.5196692895
2010-04-23,1586266.0269675169,1585118.175969721,1620936.185937292,1489531.9375916792
2010-04-26,1578218.6314407296,1577041.396477317,1618337.5339157395,1491132.1509534605
2010-04-27,1555505.9155022982,1554427.9579580808,1592685.5201337864,1461661.5548739834
2010-04-28,1561694.1968431878,1560651.4306045885,1600529.6212747213,1470729.4305907455
2010-04-29,1589388.7185630293,1588342.1411521412,1628284.2771417613,1485931.4575276705
2010-04-30,1558348.7062052255,1557299.5344955747,1594464.0455449056,1464728.6304840648
2010-05-03,1579963.4183884661,1578850.227195829,1616952.667804696,1483931.1908254435
2010-05-04,1547896.260355866,1546809.4234143342,1580582.1604282896,1454860.6480864116
2010-05-05,1545596.0584318384,1544589.0239871845,1577660.9128429382,1447392.985731431
2010-05-06,1501451.4148375099,1500528.3345149865,1532017.5367224072,1400186.6915588747
2010-05-07,1476251.5192759614,1475379.5865711141,1507036.5832139147,1380450.7267635686
2010-05-10,1541682.0370690054,1540662.9045864742,1574130.6589915273,1436724.896652887
2010-05-11,1541269.5813586127,1540210.8736276673,1571551.343103229,1432324.3099079877
2010-05-12,1561514.483419168,1560423.418409041,1595018.861261463,1453527.1369515937
2010-05-13,1548921.5211302135,1547883.8051453868,1580507.1675371674,1438058.407787705
2010-05-14,1529863.3430379767,1528861.5022442206,1560129.7428218366,1416855.5807440993
2010-05-17,1531945.4147552357,1530927.55578808,1559864.517149204,1416988.9318575813
2010-05-18,1517999.097956406,1517053.7127022694,1544331.5004988373,1401920.256034138
2010-05-19,1498685.4513816806,1497769.9565468123,1524294.739607415,1393652.4869982665
2010-05-20,1446969.0102935808,1446137.6775589872,1470276.3423373783,1344845.9794639286
2010-05-21,1458374.8430270972,1457491.2473533035,1481132.5353776724,1354580.6107480999
2010-05-24,1452981.5335196939,1452099.7432205225,1472616.3074443464,1339111.8815842113
2010-05-25,1449813.368207067,1448899.7674103687,1470078.8890385672,1336178.1570876117
2010-05-26,1437870.040826144,1436911.6088354932,1458624.1849698606,1325776.7702360316
2010-05-27,1467527.4488926555,1466515.3494493456,1491337.611418641,1366315.508734498
2010-05-28,1457240.0725954955,1456250.9197779947,1477437.6770265326,1349646.6195492733
2010-06-01,1450299.9975372627,1449333.652228196,1467581.7200433405,1334311.2414988666
2010-06-02,1480754.2423668625,1479808.904322358,1499577.7805801583,1364848.6464861983
2010-06-03,1486119.2349833236,1485226.648445263,1506610.022511817,1365915.4553940527
2010-06-04,1448131.0122046517,1447338.8946705207,1464506.755758664,1322576.3435124685
2010-06-07,1437566.7150351151,1436845.0336380787,1450186.0591565312,1306974.2632350982
2010-06-08,1457182.2887104333,1456478.9579412648,1468574.708822247,1322576.3435124685
2010-06-09,1449669.3106035083,1448955.7770152483,1461335.3601043192,1318709.1612214963
2010-06-10,1479274.7164865653,1478478.1910318548,1493488.8113895748,1355114.015202027
2010-06-11,1485629.7287642586,1484823.7522708375,1500904.7285059586,1360848.1130817444
2010-06-14,1484246.3716358882,1483454.2476402936,1500656.7627812086,1358581.1441525538
2010-06-15,1516753.4507651422,1515935.955773999,1536396.6907742366,1385651.4201893588
2010-06-16,1523549.1395742074,1522734.8621564524,1542801.8760886914,1387251.6335511403
2010-06-17,1529056.4709679668,1528238.1146411877,1548138.011243826,1390852.1136151487
2010-06-18,1531818.022910646,1530974.0658916493,1551016.0330473625,1389918.6558207762
2010-06-21,1527792.360451116,1526980.1777000818,1546663.9732011827,1389385.251366849
2010-06-22,1508336.2768792317,1507550.0015729354,1524209.8273149205,1369115.8821176158
2010-06-23,1507310.6687413016,1506497.5540504346,1521831.5034428532,1369915.9887985066
2010-06-24,1493327.4959334393,1492538.4189871165,1505431.471392068,1350846.7795706096
2010-06-25,1492706.4837261164,1491857.7175425333,1507000.4524711869,1352980.3973863183
2010-06-28,1486256.7483775956,1485446.5960063948,1499298.094484195,1349246.566208828
2010-06-29,1445837.3938698403,1445147.3881188824,1456648.1097124317,1313108.4144552608
2010-06-30,1433725.6921452426,1433060.003833222,1444419.8193780193,1299773.303107081
2010-07-01,1428907.6441784154,1428263.1049465025,1439130.3030773704,1294572.6096812908
2010-07-02,1425315.217454953,1424697.8333300678,1435834.9921427066,1288305.1073476465
2010-07-06,1432137.7813422428,1431577.4222157535,1445463.9799603415,1296039.4719295907
2010-07-07,1467100.498124692,1466484.2136930942,1481445.6808931392,1333911.1881584213
2010-07-08,1490968.0751167503,1490370.8021635318,1504630.392234246,1350180.0240032005
2010-07-09,1496961.049671839,1496364.8664088608,1512640.2606770757,1358181.0908121082
2010-07-12,1498067.8609145547,1497491.1194787791,1514876.1256357254,1360048.0064008534
2010-07-13,1507897.1621514133,1507344.0163928992,1530181.7858271196,1379783.9711961595
2010-07-14,1511437.1547056318,1510903.3638915957,1534170.4689390736,1380050.673423123
2010-07-15,1515452.544449598,1514949.9821142503,1538727.6169644888,1379383.9178557142
2010-07-16,1484167.5166927106,1483729.7164598836,1503978.4148679664,1343512.4683291106
2010-07-19,1491184.696906714,1490758.3317289103,1514687.7499852777,1351646.8862515003
2010-07-20,1506249.8425655628,1505757.6767420413,1529496.7954242774,1361114.8153087078
2010-07-21,1497026.2493817434,1496539.142243451,1520393.9909819316,1346446.1928257102
2010-07-22,1524635.0531237284,1524055.1511443143,1548113.4685975013,1373383.1177490333
2010-07-23,1527555.6911344081,1526930.6147219948,1553029.8313275108,1386984.9313241767
2010-07-26,1542745.8335031632,1542096.3053439069,1570005.5758971,1400186.6915588747
2010-07-27,1536208.911038778,1535538.5099199212,1561360.5179012646,1402587.011601547
2010-07-28,1522743.030251911,1522109.142708902,1549588.7585269792,1397919.722629684
2010-07-29,1517540.623823545,1516920.9497223434,1545091.6608387884,1392318.9758634486
2010-07-30,1522207.5183336844,1521560.9791662698,1548250.1965096623,1392719.0292038938
2010-08-02,1549396.8826379713,1548726.9584254548,1577880.675735737,1419789.3052406989
2010-08-03,1556489.9025260916,1555914.603219092,1584231.692742058,1415255.3673823178
2010-08-04,1564958.4140115574,1564402.1972324308,1592717.8579625029,1422856.3808507803
2010-08-05,1567441.6088094574,1566918.777031378,1596502.8593172461,1421789.571942926
2010-08-06,1573398.1413984522,1572904.6421795038,1600978.488263924,1419255.9007867717
2010-08-09,1584603.0328387532,1584118.6989245627,1611340.7771607628,1424989.998666489
2010-08-10,1576818.1310686956,1576357.1085494508,1601167.1101327725,1418855.8474463264
2010-08-11,1530606.1270130195,1530170.7249953286,1554234.385616832,1385118.0157354316
2010-08-12,1529196.5985525108,1528786.7463319923,1550185.491691948,1376050.1400186692
2010-08-13,1525904.9612533615,1525508.6959909017,1547708.6098854316,1374716.6288838512
2010-08-16,1522243.7096605895,1521851.8109825244,1545973.271338621,1373783.1710894788
2010-08-17,1548920.7639397606,1548489.714741213,1571848.2479966483,1387785.0380050673
2010-08-18,1551728.1337907778,1551270.285696528,1574781.4842116502,1390985.4647286306
2010-08-19,1531739.8755833039,1531313.5034727738,1553900.2667260985,1370849.446592879
2010-08-20,1528799.0513975979,1528373.7443464214,1549160.488942198,1358581.1441525538
2010-08-23,1520119.1108737784,1519746.223544872,1538503.185444776,1353513.8018402455
2010-08-24,1495042.749009725,1494696.4287528777,1512891.3504567316,1335378.050406721
2010-08-25,1506559.5869714567,1506218.460358024,1523835.9252633771,1338178.4237898386
2010-08-26,1501892.5936586123,1501535.432272539,1517264.6352730503,1329110.5480730766
