"","Date","Close","AA","AAPL","AXP","BA","BAC","C","CAT","CSCO","CVX","DD","DIS","DWDP","GE","GM","GS","HD","HPE","IBM","INTC","JNJ","JPM","KO","KRFT","MCD","MMM","MRK","MSFT","NKE","PFE","PG","T","TRV","UNH","UTX","V","VZ","WBA","WMT","XOM","v.INDU","v.DIA","v.Divisor","AA.1","AAPL.1","AXP.1","BA.1","BAC.1","C.1","CAT.1","CSCO.1","CVX.1","DD.1","DIS.1","DWDP.1","GE.1","GM.1","GS.1","HD.1","HPE.1","IBM.1","INTC.1","JNJ.1","JPM.1","KO.1","KRFT.1","MCD.1","MMM.1","MRK.1","MSFT.1","NKE.1","PFE.1","PG.1","T.1","TRV.1","UNH.1","UTX.1","V.1","VZ.1","WBA.1","WMT.1","XOM.1","v.posrows"
"351",2010-08-18,109.790001,NA,253.07,41.69,66,13.32,3.86,69.75,22.41,77.04,41.42,33.91,25.72,15.7,NA,149.2,28.86,NA,129.393,19.59,59.35,37.89,55.84,NA,73.25,83.61,35.37,24.82,72.24,16.1,60.75,27.28,50.08,32.54,69.93,72.88,30.15,28.21,50.86,60.15,10415.54,104.31,0.14748072,0,0,41.69,66,13.32,0,69.75,22.41,77.04,41.42,33.91,0,15.7,0,0,28.86,0,129.393,19.59,59.35,37.89,55.84,0,73.25,83.61,35.37,24.82,0,16.1,60.75,27.28,50.08,0,69.93,0,30.15,0,50.86,60.15,27
"352",2010-08-19,107.879997,NA,249.88,40.96,64.62,13.02,3.79,69.29,22.22,75.84,40.59,33.19,24.91,15.25,NA,147.05,28.22,NA,128.9,18.9,58.72,37.07,55.28,NA,72.97,81.81,34.71,24.44,71.34,16.03,60.19,26.97,49.84,31.79,68.51,71.63,29.62,28.16,50.06,59.29,10271.21,102.8,0.14748072,0,0,40.96,64.62,13.02,0,69.29,22.22,75.84,40.59,33.19,0,15.25,0,0,28.22,0,128.9,18.9,58.72,37.07,55.28,0,72.97,81.81,34.71,24.44,0,16.03,60.19,26.97,49.84,0,68.51,0,29.62,0,50.06,59.29,27
"353",2010-08-20,107.529999,NA,249.64,40.76,64.6,12.87,3.75,68.86,22.23,75.05,40.34,33.05,24.43,15.03,NA,148.24,28.17,NA,127.5,18.91,58.74,37.14,55.3,NA,73.08,80.66,34.44,24.23,71.26,15.92,59.98,26.45,50.09,31.61,68.12,70.1,29.37,28.45,50.22,58.89,10213.6,101.88,0.14748072,0,0,40.76,64.6,12.87,0,68.86,22.23,75.05,40.34,33.05,0,15.03,0,0,28.17,0,127.5,18.91,58.74,37.14,55.3,0,73.08,80.66,34.44,24.23,0,15.92,59.98,26.45,50.09,0,68.12,0,29.37,0,50.22,58.89,27
"354",2010-08-23,107.120003,NA,245.8,40.2,63.3,12.87,3.75,66.84,21.68,75.05,40.37,32.93,24.04,14.89,NA,146.74,27.83,NA,126.47,18.7,58.87,36.88,55.6,NA,73.34,81.08,34.97,24.28,70.95,16.1,60.03,26.49,49.74,31.5,67.22,70.12,29.41,28.48,51.14,59.5,10174.41,101.5,0.14748072,0,0,40.2,63.3,12.87,0,66.84,21.68,75.05,40.37,32.93,0,14.89,0,0,27.83,0,126.47,18.7,58.87,36.88,55.6,0,73.34,81.08,34.97,24.28,0,16.1,60.03,26.49,49.74,0,67.22,0,29.41,0,51.14,59.5,27
"355",2010-08-24,105.529999,NA,239.93,39.57,60.93,12.64,3.71,65.04,21.13,73.78,39.59,32.14,23.12,14.57,NA,143.95,27.78,NA,124.9,18.405,58.01,36.21,55.66,NA,72.72,80.45,34.44,24.04,70.05,15.82,59.66,26.72,49.26,31.04,65.66,70.66,29.47,27.95,51.3,58.94,10040.45,100.14,0.14748072,0,0,39.57,60.93,12.64,0,65.04,21.13,73.78,39.59,32.14,0,14.57,0,0,27.78,0,124.9,18.405,58.01,36.21,55.66,0,72.72,80.45,34.44,24.04,0,15.82,59.66,26.72,49.26,0,65.66,0,29.47,0,51.3,58.94,27
"356",2010-08-25,105.940002,NA,242.89,39.8,60.76,12.66,3.68,64.7,21.21,74.07,39.71,32.11,23.12,14.57,NA,144.68,28.33,NA,125.27,18.48,57.98,36.23,55.39,NA,73.19,80.75,34.54,24.1,70.13,15.99,59.67,26.89,49.52,31.96,65.26,70.86,29.66,27.5,51.55,58.91,10060.06,100.35,0.14748072,0,0,39.8,60.76,12.66,0,64.7,21.21,74.07,39.71,32.11,0,14.57,0,0,28.33,0,125.27,18.48,57.98,36.23,55.39,0,73.19,80.75,34.54,24.1,0,15.99,59.67,26.89,49.52,0,65.26,0,29.66,0,51.55,58.91,27
"357",2010-08-26,105.230003,NA,240.28,39.73,61.32,12.47,3.66,63.95,20.7,73.33,39.49,31.94,23.74,14.5,NA,141.81,28.38,NA,122.78,18.18,57.8,35.63,55.16,NA,73.16,79.78,34.48,23.82,70.39,15.9,59.54,26.7,49.03,31.85,65.05,69.91,29.5,27.14,50.97,58.48,9985.81,99.67,0.14748072,0,0,39.73,61.32,12.47,0,63.95,20.7,73.33,39.49,31.94,0,14.5,0,0,28.38,0,122.78,18.18,57.8,35.63,55.16,0,73.16,79.78,34.48,23.82,0,15.9,59.54,26.7,49.03,0,65.05,0,29.5,0,50.97,58.48,27
"358",2010-08-27,106.860001,NA,241.62,40.91,63.16,12.64,3.76,65.9,20.81,74.93,41.01,32.78,24.72,14.71,NA,139.75,28.74,NA,124.73,18.37,57.6,36.6,56.16,NA,73.99,81,35,23.93,70.94,16.09,59.8,26.94,49.87,32.37,66.57,71.11,29.84,27.32,51,59.8,10150.65,101.32,0.14748072,0,0,40.91,63.16,12.64,0,65.9,20.81,74.93,41.01,32.78,0,14.71,0,0,28.74,0,124.73,18.37,57.6,36.6,56.16,0,73.99,81,35,23.93,0,16.09,59.8,26.94,49.87,0,66.57,0,29.84,0,51,59.8,27
"359",2010-08-30,105.309998,NA,242.5,39.89,62.1,12.32,3.67,64.47,20.32,73.78,40.32,32.35,24.33,14.52,NA,136.66,27.99,NA,123.4,17.96,57.3,35.85,55.55,NA,72.74,79.65,34.73,23.64,70.36,15.86,59.37,26.63,48.95,31.91,65.39,69.54,29.44,27.19,50.55,59,10009.73,99.91,0.14748072,0,0,39.89,62.1,12.32,0,64.47,20.32,73.78,40.32,32.35,0,14.52,0,0,27.99,0,123.4,17.96,57.3,35.85,55.55,0,72.74,79.65,34.73,23.64,0,15.86,59.37,26.63,48.95,0,65.39,0,29.44,0,50.55,59,27
"360",2010-08-31,105.309998,NA,243.1,39.87,61.13,12.46,3.71,65.16,19.985,74.08,40.77,32.54,24.37,14.48,NA,136.93,27.82,NA,123.13,17.665,57.02,36.36,55.883,NA,73.06,78.55,35.16,23.465,70,15.91,59.67,27.03,48.99,31.72,65.21,68.98,29.53,26.88,50.14,59.11,10014.72,99.94,0.14748072,0,0,39.87,61.13,12.46,0,65.16,19.985,74.08,40.77,32.54,0,14.48,0,0,27.82,0,123.13,17.665,57.02,36.36,55.883,0,73.06,78.55,35.16,23.465,0,15.91,59.67,27.03,48.99,0,65.21,0,29.53,0,50.14,59.11,27
"361",2010-09-01,108.459999,NA,250.33,41.07,62.29,13.207,3.85,68.16,20.26,76.77,42,33.51,25.59,15.01,NA,139.74,28.67,NA,125.77,18.14,58.29,37.74,57.31,NA,74.54,81.01,35.62,23.9,72.13,16.28,59.8,27.35,50.31,32.59,67.37,70.53,30.26,27.69,51.2,60.91,10269.47,102.54,0.14748072,0,0,41.07,62.29,13.207,0,68.16,20.26,76.77,42,33.51,0,15.01,0,0,28.67,0,125.77,18.14,58.29,37.74,57.31,0,74.54,81.01,35.62,23.9,0,16.28,59.8,27.35,50.31,0,67.37,0,30.26,0,51.2,60.91,27
"362",2010-09-02,109.470001,NA,252.17,40.88,63.39,13.28,3.88,68.54,20.52,77.45,42.09,33.91,25.88,15.15,NA,139.78,29.41,NA,125.04,18.28,58.61,38.16,57.38,NA,75.02,81.87,35.35,23.94,72.96,16.4,60.07,27.4,50.22,32.86,67.44,71.98,30.11,28.3,51.76,61.06,10320.1,103.02,0.14748072,0,0,40.88,63.39,13.28,0,68.54,20.52,77.45,42.09,33.91,0,15.15,0,0,29.41,0,125.04,18.28,58.61,38.16,57.38,0,75.02,81.87,35.35,23.94,0,16.4,60.07,27.4,50.22,0,67.44,0,30.11,0,51.76,61.06,27
"363",2010-09-03,110.889999,NA,258.77,41.8,64.64,13.5,3.91,70.08,21.04,78,42.51,34.67,26.47,15.393,NA,147.29,29.85,NA,127.58,18.43,58.93,39.17,57.56,NA,75.09,83.48,35.59,24.29,74.25,16.46,60.29,27.44,51.03,33.91,68.26,72.5,30.2,28.3,52.04,61.32,10447.9,104.32,0.14748072,0,0,41.8,64.64,13.5,0,70.08,21.04,78,42.51,34.67,0,15.393,0,0,29.85,0,127.58,18.43,58.93,39.17,57.56,0,75.09,83.48,35.59,24.29,0,16.46,60.29,27.44,51.03,0,68.26,0,30.2,0,52.04,61.32,27
"364",2010-09-07,109.639999,NA,257.81,40.09,63.42,13.21,3.83,69.7,20.58,77.05,42,33.84,25.49,15.44,NA,145.21,29.33,NA,125.95,18.12,58.7,38.28,57.63,NA,75.8,82.14,35.46,23.96,74.02,16.33,60.14,27.27,50.13,33.78,67.98,71.5,30.22,28.49,51.86,60.55,10340.69,103.3,0.14748072,0,0,40.09,63.42,13.21,0,69.7,20.58,77.05,42,33.84,0,15.44,0,0,29.33,0,125.95,18.12,58.7,38.28,57.63,0,75.8,82.14,35.46,23.96,0,16.33,60.14,27.27,50.13,0,67.98,0,30.22,0,51.86,60.55,27
"365",2010-09-08,110.410004,NA,262.92,40.07,64.5,13.37,3.84,70.74,20.64,77.25,42.39,33.84,25.76,15.7,NA,147.54,29.45,NA,126.08,17.9,58.85,39.12,57.83,NA,76.08,82.75,35.81,23.93,74.14,16.56,60.37,27.39,49.86,33.85,68.47,68.55,30.46,28.67,51.83,60.75,10387.01,103.72,0.14748072,0,0,40.07,64.5,13.37,0,70.74,20.64,77.25,42.39,33.84,0,15.7,0,0,29.45,0,126.08,17.9,58.85,39.12,57.83,0,76.08,82.75,35.81,23.93,0,16.56,60.37,27.39,49.86,0,68.47,0,30.46,0,51.83,60.75,27
"366",2010-09-09,110.919998,NA,263.07,40.69,63.44,13.5,3.91,70.64,20.61,77.36,42.18,34.08,25.69,15.91,NA,149.14,29.41,NA,126.36,18,59.82,40.1,58.29,NA,74.37,82.96,36.08,24.01,73.92,16.77,60.29,27.81,50.27,34.02,68.62,66.78,30.84,28.72,51.91,61.05,10415.24,103.99,0.14748072,0,0,40.69,63.44,13.5,0,70.64,20.61,77.36,42.18,34.08,0,15.91,0,0,29.41,0,126.36,18,59.82,40.1,58.29,0,74.37,82.96,36.08,24.01,0,16.77,60.29,27.81,50.27,0,68.62,0,30.84,0,51.91,61.05,27
"367",2010-09-10,111.480003,NA,263.41,40.19,63.84,13.55,3.91,71.26,20.62,78.82,42.29,34.15,25.99,15.98,NA,150.39,29.68,NA,127.99,17.97,59.98,39.76,58.52,NA,75.01,83.94,36.65,23.85,73.75,16.99,60.4,27.83,50.06,34.49,68.89,68.09,30.82,28.96,51.97,61.2,10462.8,104.52,0.14748072,0,0,40.19,63.84,13.55,0,71.26,20.62,78.82,42.29,34.15,0,15.98,0,0,29.68,0,127.99,17.97,59.98,39.76,58.52,0,75.01,83.94,36.65,23.85,0,16.99,60.4,27.83,50.06,0,68.89,0,30.82,0,51.97,61.2,27
"368",2010-09-13,112.720001,NA,267.04,41.22,64.19,13.95,3.99,72.24,21.26,79.25,42.8,34.27,26.59,16.25,NA,154.37,29.99,NA,129.61,18.558,60.32,41.12,58.03,NA,74.57,84.86,36.22,25.11,74.68,16.97,60.48,27.93,50.44,34.72,68.79,65.48,30.9,29.06,52.21,61,10544.13,105.41,0.14748072,0,0,41.22,64.19,13.95,0,72.24,21.26,79.25,42.8,34.27,0,16.25,0,0,29.99,0,129.61,18.558,60.32,41.12,58.03,0,74.57,84.86,36.22,25.11,0,16.97,60.48,27.93,50.44,0,68.79,0,30.9,0,52.21,61,27
"369",2010-09-14,112.650002,NA,268.06,40.38,62.76,13.68,3.94,71.83,21.45,79.51,42.67,34.05,26.53,16.16,NA,152.53,29.97,NA,128.85,18.74,60.58,40.72,57.59,NA,73.94,84.63,36.52,25.03,75.27,17.08,60.64,27.93,51.02,34.61,68.72,67.12,30.91,29.22,52.66,61.01,10526.49,105.18,0.14748072,0,0,40.38,62.76,13.68,0,71.83,21.45,79.51,42.67,34.05,0,16.16,0,0,29.97,0,128.85,18.74,60.58,40.72,57.59,0,73.94,84.63,36.52,25.03,0,17.08,60.64,27.93,51.02,0,68.72,0,30.91,0,52.66,61.01,27
"370",2010-09-15,113.080002,NA,270.22,40.85,62.73,13.71,3.92,72.13,21.59,79.21,42.93,34.21,26.17,16.34,NA,152.56,29.94,NA,129.43,18.72,61.05,40.98,57.42,NA,74.71,84.58,36.51,25.115,76.56,17.273,61.11,28.01,52.49,34.27,68.27,68.93,31.19,29.21,52.86,61,10572.73,105.68,0.14748072,0,0,40.85,62.73,13.71,0,72.13,21.59,79.21,42.93,34.21,0,16.34,0,0,29.94,0,129.43,18.72,61.05,40.98,57.42,0,74.71,84.58,36.51,25.115,0,17.273,61.11,28.01,52.49,0,68.27,0,31.19,0,52.86,61,27
"371",2010-09-16,113.050003,NA,276.57,40.96,62.58,13.55,3.97,72,21.93,79.05,43.38,34.17,26.41,16.23,NA,152.23,29.95,NA,129.67,18.97,61.29,40.99,57.51,NA,74.8,84.95,36.43,25.33,76.64,17.165,61.11,28.11,52.7,34.24,68.53,68.38,31.42,29.12,53.15,60.97,10594.83,105.93,0.14748072,0,0,40.96,62.58,13.55,0,72,21.93,79.05,43.38,34.17,0,16.23,0,0,29.95,0,129.67,18.97,61.29,40.99,57.51,0,74.8,84.95,36.43,25.33,0,17.165,61.11,28.11,52.7,0,68.53,0,31.42,0,53.15,60.97,27
"372",2010-09-17,112.489998,NA,275.37,41.37,62.95,13.4,3.95,73.18,21.863,78.46,43.95,34.56,26.72,16.29,NA,150.98,29.89,NA,130.19,18.81,61.57,40.06,57.56,NA,74.32,86.07,36.33,25.22,77.26,17.063,60.97,28.17,52.67,34.13,69.53,68.49,31.68,29.21,53.01,60.78,10607.85,105.81,0.14748072,0,0,41.37,62.95,13.4,0,73.18,21.863,78.46,43.95,34.56,0,16.29,0,0,29.89,0,130.19,18.81,61.57,40.06,57.56,0,74.32,86.07,36.33,25.22,0,17.063,60.97,28.17,52.67,0,69.53,0,31.68,0,53.01,60.78,27
"373",2010-09-20,114.209999,NA,283.23,43.12,63.72,13.74,3.99,74.75,21.75,79.9,44.61,34.9,27.17,16.55,NA,151.9,30.65,NA,131.79,18.93,62.09,41.19,57.97,NA,75.11,87.41,36.54,25.43,78.37,17.275,61.43,28.54,53.56,34.93,70.37,70.31,32.09,29.24,53.54,61.55,10753.62,107.26,0.14748072,0,0,43.12,63.72,13.74,0,74.75,21.75,79.9,44.61,34.9,0,16.55,0,0,30.65,0,131.79,18.93,62.09,41.19,57.97,0,75.11,87.41,36.54,25.43,0,17.275,61.43,28.54,53.56,0,70.37,0,32.09,0,53.54,61.55,27
"374",2010-09-21,113.980003,NA,283.77,42.78,64.23,13.65,3.94,76.39,21.64,79.75,44.83,34.5,27.25,16.52,NA,151.4,30.91,NA,131.98,19.14,61.94,40.59,58.11,NA,75.51,86.55,36.72,25.15,77.69,17.141,61.52,28.61,52.93,35.26,70.6,69.94,32.32,29.72,53.57,61.54,10761.03,107.36,0.14748072,0,0,42.78,64.23,13.65,0,76.39,21.64,79.75,44.83,34.5,0,16.52,0,0,30.91,0,131.98,19.14,61.94,40.59,58.11,0,75.51,86.55,36.72,25.15,0,17.141,61.52,28.61,52.93,0,70.6,0,32.32,0,53.57,61.54,27
"375",2010-09-22,113.419998,NA,287.75,42.79,63.9,13.42,3.88,76.18,21.67,79.25,44.62,33.99,27.36,16.5,NA,148.07,30.88,NA,132.57,19.01,61.97,39.94,58.23,NA,75.13,86.63,36.96,24.61,77.31,17.22,61.79,28.59,52.33,35.68,70.58,70.62,32.39,29.79,53.82,61.45,10739.31,107.14,0.14748072,0,0,42.79,63.9,13.42,0,76.18,21.67,79.25,44.62,33.99,0,16.5,0,0,30.88,0,132.57,19.01,61.97,39.94,58.23,0,75.13,86.63,36.96,24.61,0,17.22,61.79,28.59,52.33,0,70.58,0,32.39,0,53.82,61.45,27
"376",2010-09-23,112.5,NA,288.92,42.36,62.65,13.17,3.8,76.26,21.53,78.54,44.42,33.12,26.97,16.14,NA,144.91,30.84,NA,131.67,18.98,61.81,39.1,57.87,NA,74.64,85.53,36.66,24.43,77.67,17.04,61.22,28.51,52.4,35.44,69.8,70.98,32.17,29.51,53.65,61.15,10662.42,106.41,0.14748072,0,0,42.36,62.65,13.17,0,76.26,21.53,78.54,44.42,33.12,0,16.14,0,0,30.84,0,131.67,18.98,61.81,39.1,57.87,0,74.64,85.53,36.66,24.43,0,17.04,61.22,28.51,52.4,0,69.8,0,32.17,0,53.65,61.15,27
"377",2010-09-24,114.82,NA,292.32,43.13,64.6,13.6,3.9,79.73,22.09,80.12,45.58,33.58,28.07,16.66,NA,147.28,31.64,NA,134.11,19.422,62.14,39.752,58.62,NA,75.1,86.96,37.34,24.775,79.57,17.4,61.64,28.58,53.12,35.73,71.5,72.37,32.64,30.36,54.08,61.75,10860.26,108.31,0.14748072,0,0,43.13,64.6,13.6,0,79.73,22.09,80.12,45.58,33.58,0,16.66,0,0,31.64,0,134.11,19.422,62.14,39.752,58.62,0,75.1,86.96,37.34,24.775,0,17.4,61.64,28.58,53.12,0,71.5,0,32.64,0,54.08,61.75,27
"378",2010-09-27,114.269997,NA,291.164,43.44,63.89,13.24,3.87,79.54,22.11,80.08,45.3,33.29,27.92,16.43,NA,146,31.6,NA,134.65,19.235,62.03,39.08,58.6,NA,74.76,86.19,37.13,24.733,79.11,17.17,61.04,28.87,52.16,35.35,70.91,73,32.86,30.35,53.48,61.71,10812.04,107.93,0.14748072,0,0,43.44,63.89,13.24,0,79.54,22.11,80.08,45.3,33.29,0,16.43,0,0,31.6,0,134.65,19.235,62.03,39.08,58.6,0,74.76,86.19,37.13,24.733,0,17.17,61.04,28.87,52.16,0,70.91,0,32.86,0,53.48,61.71,27
"379",2010-09-28,114.669998,NA,286.86,43.69,64.52,13.27,3.88,79.67,21.863,80.88,45.67,33.22,27.86,16.44,NA,145.01,31.81,NA,134.89,19.505,62.43,38.95,59.1,NA,74.63,87.04,37.25,24.677,80.64,17.425,60.62,28.92,52.69,35.04,71.6,73.27,32.72,33.81,53.82,62.06,10858.14,108.3,0.14748072,0,0,43.69,64.52,13.27,0,79.67,21.863,80.88,45.67,33.22,0,16.44,0,0,31.81,0,134.89,19.505,62.43,38.95,59.1,0,74.63,87.04,37.25,24.677,0,17.425,60.62,28.92,52.69,0,71.6,0,32.72,0,53.82,62.06,27
"380",2010-09-29,114.470001,NA,287.37,43.01,65.97,13.11,3.92,79.99,21.87,81.28,44.53,33.01,27.39,16.36,NA,144.42,31.81,NA,135.48,19.24,62.31,38.41,58.76,NA,74.45,87.17,37.12,24.5,79.93,17.4,60.25,28.71,51.99,35.2,71.49,74.41,32.66,33.63,53.35,61.59,10835.28,108.05,0.14748072,0,0,43.01,65.97,13.11,0,79.99,21.87,81.28,44.53,33.01,0,16.36,0,0,31.81,0,135.48,19.24,62.31,38.41,58.76,0,74.45,87.17,37.12,24.5,0,17.4,60.25,28.71,51.99,0,71.49,0,32.66,0,53.35,61.59,27
"381",2010-09-30,114.129997,NA,283.75,42.03,66.54,13.102,3.91,78.68,21.9,81.05,44.62,33.1,27.46,16.25,NA,144.58,31.68,NA,134.14,19.2,61.96,38.06,58.52,NA,74.51,86.71,36.81,24.49,80.14,17.17,59.97,28.6,52.1,35.11,71.23,74.26,32.59,33.5,53.52,61.79,10788.05,107.65,0.14748072,0,0,42.03,66.54,13.102,0,78.68,21.9,81.05,44.62,33.1,0,16.25,0,0,31.68,0,134.14,19.2,61.96,38.06,58.52,0,74.51,86.71,36.81,24.49,0,17.17,59.97,28.6,52.1,0,71.23,0,32.59,0,53.52,61.79,27
"382",2010-10-01,114.610001,NA,282.52,41.78,66.83,13.3,4.09,78.22,21.91,81.95,44.85,33.34,27.88,16.36,NA,147.7,31.82,NA,135.64,19.32,61.75,38.81,59.12,NA,74.92,87.62,36.6,24.38,80.25,17.18,60.16,28.81,52.12,35.43,71.13,73.32,32.89,33.68,53.36,62.54,10829.7,108.06,0.14748072,0,0,41.78,66.83,13.3,0,78.22,21.91,81.95,44.85,33.34,0,16.36,0,0,31.82,0,135.64,19.32,61.75,38.81,59.12,0,74.92,87.62,36.6,24.38,0,17.18,60.16,28.81,52.12,0,71.13,0,32.89,0,53.36,62.54,27
"383",2010-10-04,113.75,NA,278.64,39.05,66.33,13.15,4.03,77.27,21.76,81.31,44.42,33.14,27.47,16.1,NA,146.57,31.67,NA,135.25,18.87,61.67,38.95,58.88,NA,74.95,86.7,36.52,23.91,79.88,16.9,59.96,28.86,52.12,34.54,70.53,73.24,33.03,33.11,53.57,62.19,10751.27,107.31,0.14748072,0,0,39.05,66.33,13.15,0,77.27,21.76,81.31,44.42,33.14,0,16.1,0,0,31.67,0,135.25,18.87,61.67,38.95,58.88,0,74.95,86.7,36.52,23.91,0,16.9,59.96,28.86,52.12,0,70.53,0,33.03,0,53.57,62.19,27
"384",2010-10-05,116.040001,NA,288.94,38.28,68.6,13.56,4.13,79.4,21.99,83.39,45.77,33.83,28.47,16.51,NA,149.57,31.74,NA,137.66,19.15,62.8,39.64,59.66,NA,75.82,88.86,37.02,24.35,81.3,17.231,60.82,29.36,52.87,35.07,72.51,74.99,33.57,33.98,54,63.26,10944.72,109.14,0.14748072,0,0,38.28,68.6,13.56,0,79.4,21.99,83.39,45.77,33.83,0,16.51,0,0,31.74,0,137.66,19.15,62.8,39.64,59.66,0,75.82,88.86,37.02,24.35,0,17.231,60.82,29.36,52.87,0,72.51,0,33.57,0,54,63.26,27
"385",2010-10-06,116.029999,NA,289.19,38.02,68.58,13.39,4.1,79.08,22.3,83.89,45.87,33.72,28.95,16.9,NA,150.84,31.74,NA,137.84,19.31,63.21,39.9,59.8,NA,75.56,89.89,37.01,24.43,81.31,17.26,60.87,28.62,52.82,33.95,72.87,74.23,33.36,34.06,54.56,63.94,10967.65,109.51,0.14748072,0,0,38.02,68.58,13.39,0,79.08,22.3,83.89,45.87,33.72,0,16.9,0,0,31.74,0,137.84,19.31,63.21,39.9,59.8,0,75.56,89.89,37.01,24.43,0,17.26,60.87,28.62,52.82,0,72.87,0,33.36,0,54.56,63.94,27
"386",2010-10-07,115.889999,NA,289.22,37.82,68.46,13.31,4.18,78.74,22.39,83.52,46.23,33.91,29.15,17.05,NA,151.11,31.74,NA,138.72,19.4,63.22,39.52,59.44,NA,75.86,88.9,36.71,24.53,80.99,17.38,60.8,28.25,52.61,34.34,72.78,73.61,32.93,33.87,54.36,63.85,10948.58,109.34,0.14748072,0,0,37.82,68.46,13.31,0,78.74,22.39,83.52,46.23,33.91,0,17.05,0,0,31.74,0,138.72,19.4,63.22,39.52,59.44,0,75.86,88.9,36.71,24.53,0,17.38,60.8,28.25,52.61,0,72.78,0,32.93,0,54.36,63.85,27
"387",2010-10-08,116.540001,NA,294.07,37.99,69.23,13.18,4.19,80.37,22.48,83.94,46.66,34.51,30.03,17.12,NA,152.66,31.89,NA,138.85,19.52,63.23,39.31,59.41,NA,76.1,89.16,36.91,24.57,82.04,17.46,61.86,28.22,52.81,34.35,72.91,74,32.83,33.98,54.41,64.38,11006.48,109.9,0.14748072,0,0,37.99,69.23,13.18,0,80.37,22.48,83.94,46.66,34.51,0,17.12,0,0,31.89,0,138.85,19.52,63.23,39.31,59.41,0,76.1,89.16,36.91,24.57,0,17.46,61.86,28.22,52.81,0,72.91,0,32.83,0,54.41,64.38,27
"388",2010-10-11,116.650002,NA,295.36,37.94,69.99,13.15,4.18,79.98,22.47,83.71,46.09,34.57,29.85,16.96,NA,152.2,31.79,NA,139.66,19.56,63.3,39.73,59.56,NA,75.59,88.25,36.86,24.59,81.98,17.38,62.14,28.32,52.95,34.65,72.93,74.29,33.03,33.75,54.61,64.55,11010.34,110,0.14748072,0,0,37.94,69.99,13.15,0,79.98,22.47,83.71,46.09,34.57,0,16.96,0,0,31.79,0,139.66,19.56,63.3,39.73,59.56,0,75.59,88.25,36.86,24.59,0,17.38,62.14,28.32,52.95,0,72.93,0,33.03,0,54.61,64.55,27
"389",2010-10-12,117.010002,NA,298.54,38.54,70.22,13.52,4.24,79.34,22.62,83.84,46.29,34.48,29.81,17.19,NA,155.21,31.41,NA,139.85,19.77,63.29,40.4,59.6,NA,75.58,88.15,36.64,24.83,81.89,17.479,62.02,28.39,52.82,35.02,72.98,74.25,32.54,34.04,53.92,64.7,11020.4,110,0.14748072,0,0,38.54,70.22,13.52,0,79.34,22.62,83.84,46.29,34.48,0,17.19,0,0,31.41,0,139.85,19.77,63.29,40.4,59.6,0,75.58,88.15,36.64,24.83,0,17.479,62.02,28.39,52.82,0,72.98,0,32.54,0,53.92,64.7,27
"390",2010-10-13,117.919998,NA,300.14,39.26,71.47,13.29,4.25,80.29,23.18,83.67,46.88,34.91,29.82,17.28,NA,154.73,31,NA,140.37,19.24,63.58,39.84,59.94,NA,75.75,89.14,37.16,25.34,82.02,17.73,62.63,28.47,53.41,35.32,74.18,76.94,32.21,34.8,53.82,65.04,11096.08,110.8,0.14748072,0,0,39.26,71.47,13.29,0,80.29,23.18,83.67,46.88,34.91,0,17.28,0,0,31,0,140.37,19.24,63.58,39.84,59.94,0,75.75,89.14,37.16,25.34,0,17.73,62.63,28.47,53.41,0,74.18,0,32.21,0,53.82,65.04,27
"391",2010-10-14,117.459999,NA,302.31,39.44,71.36,12.6,4.06,79.91,23.07,83.9,46.49,34.85,29.31,17.16,NA,151.59,30.81,NA,141.5,19.32,63.74,38.72,59.91,NA,77.04,89.07,37.15,25.23,81.77,17.66,62.8,28.5,53.46,35.78,74.15,77.17,32.44,34.49,53.25,65.3,11094.57,110.81,0.14748072,0,0,39.44,71.36,12.6,0,79.91,23.07,83.9,46.49,34.85,0,17.16,0,0,30.81,0,141.5,19.32,63.74,38.72,59.91,0,77.04,89.07,37.15,25.23,0,17.66,62.8,28.5,53.46,0,74.15,0,32.44,0,53.25,65.3,27
"392",2010-10-15,117.699997,NA,314.74,39.09,70.11,11.98,3.95,79.75,23.36,83.61,46.67,34.88,29.43,16.3,NA,150.69,30.7,NA,141.06,19.32,63.57,37.15,59.94,NA,77.48,89.14,36.95,25.54,82,17.75,62.76,28.33,53.63,35.98,74.1,77.6,32.43,34.58,53.35,65.19,11062.78,110.42,0.14748072,0,0,39.09,70.11,11.98,0,79.75,23.36,83.61,46.67,34.88,0,16.3,0,0,30.7,0,141.06,19.32,63.57,37.15,59.94,0,77.48,89.14,36.95,25.54,0,17.75,62.76,28.33,53.63,0,74.1,0,32.43,0,53.35,65.19,27
"393",2010-10-18,118.279999,NA,318,39.55,70.23,12.34,4.17,80.24,23.295,84.48,47.11,34.75,29.84,16.25,NA,153.7,30.53,NA,142.83,19.19,63.86,38.2,60,NA,77.32,89.66,37.23,25.82,81.66,17.8,63.35,28.62,54.4,36.25,74.56,78.36,32.59,34.41,53.76,66.28,11143.69,111.17,0.14748072,0,0,39.55,70.23,12.34,0,80.24,23.295,84.48,47.11,34.75,0,16.25,0,0,30.53,0,142.83,19.19,63.86,38.2,60,0,77.32,89.66,37.23,25.82,0,17.8,63.35,28.62,54.4,0,74.56,0,32.59,0,53.76,66.28,27
